index,id,kind,component,cx,cy
911,e_m_lot_m_1_0_0,SidewalkSegment,0,4242.6,4000.0
912,e_m_lot_m_garage_stub_0,SidewalkSegment,0,4271.0,4265.1
913,e_q_0_0_d_6_0_0,SidewalkSegment,0,3168.5,1829.0
914,e_q_0_0_q_0_1_0,SidewalkSegment,0,3254.2,2154.1
915,e_q_0_0_q_1_0_0,SidewalkSegment,0,3352.2,2045.8
916,e_q_0_1_q_0_0_0,SidewalkSegment,0,3245.8,2154.1
917,e_q_0_1_q_0_2_0,SidewalkSegment,0,3254.2,2350.0
918,e_q_0_1_q_1_1_0,SidewalkSegment,0,3351.0,2248.4
919,e_q_0_2_q_0_1_0,SidewalkSegment,0,3245.8,2350.0
920,e_q_0_2_q_0_3_0,SidewalkSegment,0,3254.2,2549.8
921,e_q_0_2_q_1_2_0,SidewalkSegment,0,3351.0,2448.4
922,e_q_0_3_q_0_2_0,SidewalkSegment,0,3245.8,2549.8
923,e_q_0_3_q_1_3_0,SidewalkSegment,0,3350.2,2645.8
924,e_q_1_0_q_0_0_0,SidewalkSegment,0,3352.2,2054.2
925,e_q_1_0_q_1_1_0,SidewalkSegment,0,3451.6,2151.0
926,e_q_1_0_q_2_0_0,SidewalkSegment,0,3550.0,2045.8
927,e_q_1_1_q_0_1_0,SidewalkSegment,0,3351.0,2251.6
928,e_q_1_1_q_1_0_0,SidewalkSegment,0,3448.4,2151.0
929,e_q_1_1_q_1_2_0,SidewalkSegment,0,3451.6,2350.0
930,e_q_1_1_q_2_1_0,SidewalkSegment,0,3550.0,2248.4
931,e_q_1_2_q_0_2_0,SidewalkSegment,0,3351.0,2451.6
932,e_q_1_2_q_1_1_0,SidewalkSegment,0,3448.4,2350.0
933,e_q_1_2_q_1_3_0,SidewalkSegment,0,3451.6,2549.0
934,e_q_1_2_q_2_2_0,SidewalkSegment,0,3550.0,2448.4
935,e_q_1_3_q_0_3_0,SidewalkSegment,0,3350.2,2654.2
936,e_q_1_3_q_1_2_0,SidewalkSegment,0,3448.4,2549.0
937,e_q_1_3_q_2_3_0,SidewalkSegment,0,3550.0,2645.8
938,e_q_2_0_q_1_0_0,SidewalkSegment,0,3550.0,2054.2
939,e_q_2_0_q_2_1_0,SidewalkSegment,0,3651.6,2151.0
940,e_q_2_0_q_3_0_0,SidewalkSegment,0,3749.8,2045.8
941,e_q_2_1_q_1_1_0,SidewalkSegment,0,3550.0,2251.6
942,e_q_2_1_q_2_0_0,SidewalkSegment,0,3648.4,2151.0
943,e_q_2_1_q_2_2_0,SidewalkSegment,0,3651.6,2350.0
944,e_q_2_1_q_3_1_0,SidewalkSegment,0,3749.0,2248.4
945,e_q_2_2_q_1_2_0,SidewalkSegment,0,3550.0,2451.6
946,e_q_2_2_q_2_1_0,SidewalkSegment,0,3648.4,2350.0
947,e_q_2_2_q_2_3_0,SidewalkSegment,0,3651.6,2549.0
948,e_q_2_2_q_3_2_0,SidewalkSegment,0,3749.0,2448.4
949,e_q_2_3_q_1_3_0,SidewalkSegment,0,3550.0,2654.2
950,e_q_2_3_q_2_2_0,SidewalkSegment,0,3648.4,2549.0
951,e_q_2_3_q_3_3_0,SidewalkSegment,0,3749.8,2645.8
952,e_q_3_0_q_2_0_0,SidewalkSegment,0,3749.8,2054.2
953,e_q_3_0_q_3_1_0,SidewalkSegment,0,3854.2,2150.2
954,e_q_3_1_q_2_1_0,SidewalkSegment,0,3749.0,2251.6
955,e_q_3_1_q_3_0_0,SidewalkSegment,0,3845.8,2150.2
956,e_q_3_1_q_3_2_0,SidewalkSegment,0,3854.2,2350.0
957,e_q_3_2_q_2_2_0,SidewalkSegment,0,3749.0,2451.6
958,e_q_3_2_q_3_1_0,SidewalkSegment,0,3845.8,2350.0
959,e_q_3_2_q_3_3_0,SidewalkSegment,0,3854.2,2549.8
960,e_q_3_3_q_2_3_0,SidewalkSegment,0,3749.8,2654.2
961,e_q_3_3_q_3_2_0,SidewalkSegment,0,3845.8,2549.8
962,e_r_0_0_r_0_1_0,SidewalkSegment,0,104.2,253.5
963,e_r_0_0_r_1_0_0,SidewalkSegment,0,257.6,95.8
964,e_r_0_0_r_park_hub_0,SidewalkSegment,0,254.4,252.2
965,e_r_0_0_ra_sw_r2_0,SidewalkSegment,0,180.3,164.9
966,e_r_0_1_r_0_0_0,SidewalkSegment,0,95.8,253.5
967,e_r_0_1_r_0_2_0,SidewalkSegment,0,104.2,546.7
968,e_r_0_1_r_park_hub_0,SidewalkSegment,0,248.7,398.4
969,e_r_0_2_r_0_1_0,SidewalkSegment,0,95.8,546.7
970,e_r_0_2_r_0_3_0,SidewalkSegment,0,104.2,850.0
971,e_r_0_2_r_1_2_0,SidewalkSegment,0,252.0,695.8
972,e_r_0_2_r_park_hub_0,SidewalkSegment,0,249.9,547.9
973,e_r_0_3_r_0_2_0,SidewalkSegment,0,95.8,850.0
974,e_r_0_3_r_0_4_0,SidewalkSegment,0,104.2,1150.0
975,e_r_0_3_r_1_3_0,SidewalkSegment,0,250.0,995.8
976,e_r_0_4_r_0_3_0,SidewalkSegment,0,95.8,1150.0
977,e_r_0_4_r_0_5_0,SidewalkSegment,0,104.2,1451.0
978,e_r_0_4_r_1_4_0,SidewalkSegment,0,250.0,1295.8
979,e_r_0_5_r_0_4_0,SidewalkSegment,0,95.8,1451.0
980,e_r_0_5_r_1_5_0,SidewalkSegment,0,249.0,1595.8
981,e_r_1_0_r_0_0_0,SidewalkSegment,0,257.6,104.2
982,e_r_1_0_r_2_0_0,SidewalkSegment,0,546.7,95.8
983,e_r_1_0_r_park_hub_0,SidewalkSegment,0,401.6,248.7
984,e_r_1_2_r_0_2_0,SidewalkSegment,0,252.0,704.2
985,e_r_1_2_r_1_3_0,SidewalkSegment,0,404.2,850.0
986,e_r_1_2_r_2_2_0,SidewalkSegment,0,548.0,695.8
987,e_r_1_2_r_park_hub_0,SidewalkSegment,0,398.4,551.3
988,e_r_1_3_r_0_3_0,SidewalkSegment,0,250.0,1004.2
989,e_r_1_3_r_1_2_0,SidewalkSegment,0,395.8,850.0
990,e_r_1_3_r_1_4_0,SidewalkSegment,0,404.2,1150.0
991,e_r_1_3_r_2_3_0,SidewalkSegment,0,550.0,995.8
992,e_r_1_4_r_0_4_0,SidewalkSegment,0,250.0,1304.2
993,e_r_1_4_r_1_3_0,SidewalkSegment,0,395.8,1150.0
994,e_r_1_4_r_1_5_0,SidewalkSegment,0,404.2,1450.0
995,e_r_1_4_r_2_4_0,SidewalkSegment,0,550.0,1295.8
996,e_r_1_5_r_0_5_0,SidewalkSegment,0,249.0,1604.2
997,e_r_1_5_r_1_4_0,SidewalkSegment,0,395.8,1450.0
998,e_r_1_5_r_2_5_0,SidewalkSegment,0,550.0,1595.8
999,e_r_2_0_r_1_0_0,SidewalkSegment,0,546.7,104.2
1000,e_r_2_0_r_2_1_0,SidewalkSegment,0,704.2,252.0
1001,e_r_2_0_r_3_0_0,SidewalkSegment,0,850.0,95.8
1002,e_r_2_0_r_park_hub_0,SidewalkSegment,0,550.1,252.1
1003,e_r_2_1_r_2_0_0,SidewalkSegment,0,695.8,252.0
1004,e_r_2_1_r_2_2_0,SidewalkSegment,0,704.2,548.0
1005,e_r_2_1_r_3_1_0,SidewalkSegment,0,850.0,395.8
1006,e_r_2_1_r_park_hub_0,SidewalkSegment,0,551.3,401.6
1007,e_r_2_2_r_1_2_0,SidewalkSegment,0,548.0,704.2
1008,e_r_2_2_r_2_1_0,SidewalkSegment,0,695.8,548.0
1009,e_r_2_2_r_2_3_0,SidewalkSegment,0,704.2,850.0
1010,e_r_2_2_r_3_2_0,SidewalkSegment,0,850.0,695.8
1011,e_r_2_2_r_park_hub_0,SidewalkSegment,0,547.9,550.1
1012,e_r_2_3_r_1_3_0,SidewalkSegment,0,550.0,1004.2
1013,e_r_2_3_r_2_2_0,SidewalkSegment,0,695.8,850.0
1014,e_r_2_3_r_2_4_0,SidewalkSegment,0,704.2,1150.0
1015,e_r_2_3_r_3_3_0,SidewalkSegment,0,850.0,995.8
1016,e_r_2_4_r_1_4_0,SidewalkSegment,0,550.0,1304.2
1017,e_r_2_4_r_2_3_0,SidewalkSegment,0,695.8,1150.0
1018,e_r_2_4_r_2_5_0,SidewalkSegment,0,704.2,1450.0
1019,e_r_2_4_r_3_4_0,SidewalkSegment,0,850.0,1295.8
1020,e_r_2_5_r_1_5_0,SidewalkSegment,0,550.0,1604.2
1021,e_r_2_5_r_2_4_0,SidewalkSegment,0,695.8,1450.0
1022,e_r_2_5_r_3_5_0,SidewalkSegment,0,850.0,1595.8
1023,e_r_3_0_r_2_0_0,SidewalkSegment,0,850.0,104.2
1024,e_r_3_0_r_3_1_0,SidewalkSegment,0,1004.2,250.0
1025,e_r_3_0_r_4_0_0,SidewalkSegment,0,1150.0,95.8
1026,e_r_3_1_r_2_1_0,SidewalkSegment,0,850.0,404.2
1027,e_r_3_1_r_3_0_0,SidewalkSegment,0,995.8,250.0
1028,e_r_3_1_r_3_2_0,SidewalkSegment,0,1004.2,550.0
1029,e_r_3_1_r_4_1_0,SidewalkSegment,0,1150.0,395.8
1030,e_r_3_1_r_lot0_stub_0,SidewalkSegment,0,995.8,376.4
1031,e_r_3_2_r_2_2_0,SidewalkSegment,0,850.0,704.2
1032,e_r_3_2_r_3_1_0,SidewalkSegment,0,995.8,550.0
1033,e_r_3_2_r_3_3_0,SidewalkSegment,0,1004.2,850.0
1034,e_r_3_2_r_4_2_0,SidewalkSegment,0,1150.0,695.8
1035,e_r_3_3_r_2_3_0,SidewalkSegment,0,850.0,1004.2
1036,e_r_3_3_r_3_2_0,SidewalkSegment,0,995.8,850.0
1037,e_r_3_3_r_3_4_0,SidewalkSegment,0,1004.2,1150.0
1038,e_r_3_3_r_4_3_0,SidewalkSegment,0,1150.0,995.8
1039,e_r_3_4_r_2_4_0,SidewalkSegment,0,850.0,1304.2
1040,e_r_3_4_r_3_3_0,SidewalkSegment,0,995.8,1150.0
1041,e_r_3_4_r_3_5_0,SidewalkSegment,0,1004.2,1450.0
1042,e_r_3_4_r_4_4_0,SidewalkSegment,0,1150.0,1295.8
1043,e_r_3_5_r_2_5_0,SidewalkSegment,0,850.0,1604.2
1044,e_r_3_5_r_3_4_0,SidewalkSegment,0,995.8,1450.0
1045,e_r_3_5_r_4_5_0,SidewalkSegment,0,1150.0,1595.8
1046,e_r_4_0_r_3_0_0,SidewalkSegment,0,1150.0,104.2
1047,e_r_4_0_r_4_1_0,SidewalkSegment,0,1304.2,250.0
1048,e_r_4_0_r_5_0_0,SidewalkSegment,0,1451.0,95.8
1049,e_r_4_1_r_3_1_0,SidewalkSegment,0,1150.0,404.2
1050,e_r_4_1_r_4_0_0,SidewalkSegment,0,1295.8,250.0
1051,e_r_4_1_r_4_2_0,SidewalkSegment,0,1304.2,550.0
1052,e_r_4_1_r_5_1_0,SidewalkSegment,0,1450.0,395.8
1053,e_r_4_2_r_3_2_0,SidewalkSegment,0,1150.0,704.2
1054,e_r_4_2_r_4_1_0,SidewalkSegment,0,1295.8,550.0
1055,e_r_4_2_r_4_3_0,SidewalkSegment,0,1304.2,850.0
1056,e_r_4_2_r_5_2_0,SidewalkSegment,0,1450.0,695.8
1057,e_r_4_3_r_3_3_0,SidewalkSegment,0,1150.0,1004.2
1058,e_r_4_3_r_4_2_0,SidewalkSegment,0,1295.8,850.0
1059,e_r_4_3_r_4_4_0,SidewalkSegment,0,1304.2,1150.0
1060,e_r_4_3_r_5_3_0,SidewalkSegment,0,1450.0,995.8
1061,e_r_4_3_r_lot1_stub_0,SidewalkSegment,0,1323.6,995.8
1062,e_r_4_4_r_3_4_0,SidewalkSegment,0,1150.0,1304.2
1063,e_r_4_4_r_4_3_0,SidewalkSegment,0,1295.8,1150.0
1064,e_r_4_4_r_4_5_0,SidewalkSegment,0,1304.2,1450.0
1065,e_r_4_4_r_5_4_0,SidewalkSegment,0,1450.0,1295.8
1066,e_r_4_5_r_3_5_0,SidewalkSegment,0,1150.0,1604.2
1067,e_r_4_5_r_4_4_0,SidewalkSegment,0,1295.8,1450.0
1068,e_r_4_5_r_5_5_0,SidewalkSegment,0,1451.0,1595.8
1069,e_r_5_0_r_4_0_0,SidewalkSegment,0,1451.0,104.2
1070,e_r_5_0_r_5_1_0,SidewalkSegment,0,1604.2,249.0
1071,e_r_5_1_r_4_1_0,SidewalkSegment,0,1450.0,404.2
1072,e_r_5_1_r_5_0_0,SidewalkSegment,0,1595.8,249.0
1073,e_r_5_1_r_5_2_0,SidewalkSegment,0,1604.2,550.0
1074,e_r_5_2_r_4_2_0,SidewalkSegment,0,1450.0,704.2
1075,e_r_5_2_r_5_1_0,SidewalkSegment,0,1595.8,550.0
1076,e_r_5_2_r_5_3_0,SidewalkSegment,0,1604.2,850.0
1077,e_r_5_3_axis_w_ramp_0,SidewalkSegment,0,1429.6,1350.1
1078,e_r_5_3_r_4_3_0,SidewalkSegment,0,1450.0,1004.2
1079,e_r_5_3_r_5_2_0,SidewalkSegment,0,1595.8,850.0
1080,e_r_5_3_r_5_4_0,SidewalkSegment,0,1604.2,1158.4
1081,e_r_5_4_r_4_4_0,SidewalkSegment,0,1450.0,1304.2
1082,e_r_5_4_r_5_3_0,SidewalkSegment,0,1595.8,1158.4
1083,e_r_5_4_r_5_5_0,SidewalkSegment,0,1604.2,1451.0
1084,e_r_5_5_r_4_5_0,SidewalkSegment,0,1451.0,1604.2
1085,e_r_5_5_r_5_4_0,SidewalkSegment,0,1595.8,1451.0
1086,e_r_lot0_stub_r_3_1_0,SidewalkSegment,0,1004.2,376.4
1087,e_r_lot1_stub_r_4_3_0,SidewalkSegment,0,1323.6,1004.2
1088,e_r_park_hub_r_0_0_0,SidewalkSegment,0,252.2,254.5
1089,e_r_park_hub_r_0_1_0,SidewalkSegment,0,248.7,401.6
1090,e_r_park_hub_r_0_2_0,SidewalkSegment,0,252.1,550.1
1091,e_r_park_hub_r_1_0_0,SidewalkSegment,0,398.4,248.7
1092,e_r_park_hub_r_1_2_0,SidewalkSegment,0,401.6,551.3
1093,e_r_park_hub_r_2_0_0,SidewalkSegment,0,547.9,249.9
1094,e_r_park_hub_r_2_1_0,SidewalkSegment,0,551.3,398.4
1095,e_r_park_hub_r_2_2_0,SidewalkSegment,0,550.1,547.9
1096,e_ra_ne_r0_ra_ne_r1_0,SidewalkSegment,0,4454.5,4466.7
1097,e_ra_ne_r0_ring_N_0,SidewalkSegment,0,3407.5,4461.6
1098,e_ra_ne_r1_ra_ne_r2_0,SidewalkSegment,0,4433.3,4451.7
1099,e_ra_ne_r1_ring_E_0,SidewalkSegment,0,4432.1,3412.4
1100,e_ra_ne_r2_m_0_0_0,SidewalkSegment,0,4094.8,4106.5
1101,e_ra_ne_r2_ra_ne_r0_0,SidewalkSegment,0,4446.6,4428.7
1102,e_ra_s_r0_ra_s_r1_0,SidewalkSegment,0,2367.4,263.5
1103,e_ra_s_r0_ra_sw_r0_0,SidewalkSegment,0,1312.9,261.6
1104,e_ra_s_r1_ra_s_r2_0,SidewalkSegment,0,2343.4,274.3
1105,e_ra_s_r1_ring_SE_0,SidewalkSegment,0,3404.4,250.8
1106,e_ra_s_r2_d_3_0_0,SidewalkSegment,0,2349.2,930.3
1107,e_ra_s_r2_ra_s_r3_0,SidewalkSegment,0,2334.5,234.5
1108,e_ra_s_r3_fringe_ring_S_0,SidewalkSegment,0,2338.4,114.9
1109,e_ra_s_r3_ra_s_r0_0,SidewalkSegment,0,2358.7,227.7
1110,e_ra_sw_r0_ra_s_r0_0,SidewalkSegment,0,1312.9,238.4
1111,e_ra_sw_r0_ra_sw_r1_0,SidewalkSegment,0,262.8,261.9
1112,e_ra_sw_r1_ra_sw_r2_0,SidewalkSegment,0,233.3,253.3
1113,e_ra_sw_r1_ring_W_0,SidewalkSegment,0,255.3,1303.9
1114,e_ra_sw_r2_r_0_0_0,SidewalkSegment,0,170.2,175.7
1115,e_ra_sw_r2_ra_sw_r0_0,SidewalkSegment,0,257.3,234.9
1116,e_ring_E_d_6_3_0,SidewalkSegment,0,3773.4,2361.6
1117,e_ring_E_fringe_ring_E_0,SidewalkSegment,0,4582.6,2338.4
1118,e_ring_E_ra_ne_r1_0,SidewalkSegment,0,4455.3,3412.5
1119,e_ring_E_ring_SE_0,SidewalkSegment,0,4438.4,1299.3
1120,e_ring_NW_ring_N_0,SidewalkSegment,0,1299.2,4438.4
1121,e_ring_NW_ring_W_0,SidewalkSegment,0,238.4,3401.0
1122,e_ring_N_axis_n_drop_0,SidewalkSegment,0,2341.6,4094.4
1123,e_ring_N_fringe_ring_N_0,SidewalkSegment,0,2361.6,4582.6
1124,e_ring_N_ra_ne_r0_0,SidewalkSegment,0,3407.5,4438.4
1125,e_ring_N_ring_NW_0,SidewalkSegment,0,1299.2,4461.6
1126,e_ring_SE_ra_s_r1_0,SidewalkSegment,0,3404.7,274.0
1127,e_ring_SE_ring_E_0,SidewalkSegment,0,4461.6,1299.3
1128,e_ring_W_axis_w_zip_0,SidewalkSegment,0,596.1,2344.8
1129,e_ring_W_fringe_ring_W_0,SidewalkSegment,0,117.4,2361.6
1130,e_ring_W_ra_sw_r1_0,SidewalkSegment,0,232.1,1304.1
1131,e_ring_W_ring_NW_0,SidewalkSegment,0,261.6,3401.0
